"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @TheEllenShow: .@LadyGaga made me want to climb a mountain. She also made me want to ford every stream and I don't even know what that m…",FALSE,0,NA,2015-02-26 05:47:29,FALSE,NA,"570822440307154944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KevinArman",16289,TRUE,FALSE,NA,NA
"more #whiplash.. ""There are no two words in the English language more harmful than ‘good job’."" Loving this #Oscars2015 movie!",FALSE,0,NA,2015-02-26 05:47:19,FALSE,NA,"570822397244416000",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","sooner_grad",0,FALSE,FALSE,NA,NA
"more #whiplash.. ""There are no two words in the English language more harmful than ‘good job’."" Loving this #Oscars2015 movie!",FALSE,0,NA,2015-02-26 05:47:19,FALSE,NA,"570822396669763584",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","KaraAtDell",0,FALSE,FALSE,NA,NA
"RT @TanishaaMukerji: Watched the amazing # whiplash last night.What a film! Such a simple subject so enhanced by writing &amp; performance. #Os…",FALSE,0,NA,2015-02-26 05:46:54,FALSE,NA,"570822292680232960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Love_TMG",3,TRUE,FALSE,NA,NA
"RT @itsWillyFerrell: RIP Robin Williams. You will be forever missed and never forgotten. #Oscars2015 http://t.co/OOLiqjmf72",FALSE,0,NA,2015-02-26 05:46:29,FALSE,NA,"570822188283998208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__LAKERS__",2108,TRUE,FALSE,NA,NA
"RT @JD_Sauce70: ""@TomAdelsbach: John Travolta, Bill Cosby and Joe Biden UNLEASHED!
#Oscars2015 
@TheRevBobLevy http://t.co/FgZy5apO4V"" @jim…",FALSE,0,NA,2015-02-26 05:46:22,FALSE,NA,"570822156042395648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rpeter481",8,TRUE,FALSE,NA,NA
"I love this photo sooooooo bad man
#RobertPattinson #BenedictCumberbatch #Oscars2015 #VanityFairOscarParty  http://t.co/mksmuV3GUb",FALSE,0,NA,2015-02-26 05:46:12,FALSE,NA,"570822114032410624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Krisbian_VMP",0,FALSE,FALSE,NA,NA
"RT @Zomato: Colonel Sanders was the original Birdman. #Oscars2015",FALSE,0,NA,2015-02-26 05:46:10,FALSE,NA,"570822107401232385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PurohitAbhinav1",31,TRUE,FALSE,NA,NA
"RT @EmWatson: So thrilled for Eddie!!!!!! #Oscars2015  #TheoryofEverything",FALSE,0,NA,2015-02-26 05:46:05,FALSE,NA,"570822087314690048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Vylkeer",12564,TRUE,FALSE,NA,NA
"RT @richardbranson: Biggest #Oscars2015 winners? Those brave enough to address race, gender, gay rights &amp; equality issues http://t.co/obM8k…",FALSE,0,NA,2015-02-26 05:45:44,FALSE,NA,"570821998139576320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Galira5",219,TRUE,FALSE,NA,NA
"How to: Reese Witherspoon’s Oscars look http://t.co/4iy2aZXzGC    #ReeseWitherspoon #Oscars2015 #AcademyAwards #makeup #beauty",FALSE,0,NA,2015-02-26 05:45:15,FALSE,NA,"570821875275681793",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","StylishKellie",0,FALSE,FALSE,NA,NA
"RT @dailytelegraph: #OPINION: Spare me the red carpet revolutionaries #Oscars2015 via @whatlouthinks http://t.co/hRkMslvyiD http://t.co/nnZ…",FALSE,0,NA,2015-02-26 05:44:53,FALSE,NA,"570821786733977600",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","tangerinesdreem",3,TRUE,FALSE,NA,NA
"RT @TanishaaMukerji: Watched the amazing # whiplash last night.What a film! Such a simple subject so enhanced by writing &amp; performance. #Os…",FALSE,0,NA,2015-02-26 05:44:49,FALSE,NA,"570821769419841536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","osekova_jyldyz",3,TRUE,FALSE,NA,NA
"Watched the amazing # whiplash last night.What a film! Such a simple subject so enhanced by writing &amp; performance. #Oscars2015",FALSE,16,NA,2015-02-26 05:44:31,FALSE,NA,"570821691787489280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TanishaaMukerji",3,FALSE,FALSE,NA,NA
"Hey @TheRock you look balder than before!!
#Oscars2015 http://t.co/N0VfGT1WOJ",FALSE,3,NA,2015-02-26 05:44:30,FALSE,NA,"570821688146862084",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JorgeFl59130654",1,FALSE,FALSE,"0","0"
"RT @NASA: .@Interstellar won #Oscars2015 for visual effects. Here's a visual of Earth. No effects. https://t.co/5V55bJ2e5D http://t.co/ekQO…",FALSE,0,NA,2015-02-26 05:43:56,FALSE,NA,"570821545322393600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoankaStefaniak",16903,TRUE,FALSE,NA,NA
"RT @Millennial_: If you missed the #Oscars2015, these are the only parts that matter. You're welcome. http://t.co/J86iFpy4im",FALSE,0,NA,2015-02-26 05:43:55,FALSE,NA,"570821542868684800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pap3r99dudes9",2508,TRUE,FALSE,NA,NA
"what beautiful breast..s...I mean, beautiful dress that is on u  #fancy #oscars2015 #comedy #FashionPolice #big http://t.co/N1rC9Hnct3",FALSE,1,NA,2015-02-26 05:43:54,FALSE,NA,"570821537760022528",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","GayBarHumor",0,FALSE,FALSE,NA,NA
"RT @KirkJaco: What Is It Like To Ride To The #Oscars? - By Kirk Jaco of @limoconn http://t.co/LNEsR4B8Jw #Oscars2015 #limo http://t.co/qzi7…",FALSE,0,NA,2015-02-26 05:43:52,FALSE,NA,"570821530784960512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","steventeaster",225,TRUE,FALSE,NA,NA
"RT @CRC_PR: Lights, camera, action, &amp; @vivijewelryinc! Get #BOLD #Oscars #RedCarpet looks for less than $50! #BeViVI #Oscars2015 http://t.c…",FALSE,0,NA,2015-02-26 05:43:47,FALSE,NA,"570821508970360832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vivijewelryinc",2,TRUE,FALSE,NA,NA
"RT @TheEllenShow: .@LadyGaga made me want to climb a mountain. She also made me want to ford every stream and I don't even know what that m…",FALSE,0,NA,2015-02-26 05:43:33,FALSE,NA,"570821449700679680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jxleung",16289,TRUE,FALSE,NA,NA
"@ActuallyNPH KILLED IT ! #Oscars2015",FALSE,0,"ActuallyNPH",2015-02-26 05:43:33,FALSE,NA,"570821449365258240","90420314","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HibaOkln",0,FALSE,FALSE,"4.32706999","50.80421104"
"RT @nobigotry: #Oscars2015 #ISIS

Holy Koran says to SCOURGE our wives!

verse 4:34 http://t.co/IG8lImwdYF",FALSE,0,NA,2015-02-26 05:43:31,FALSE,NA,"570821440091529219",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","americause",9,TRUE,FALSE,NA,NA
"RT @nobigotry: #Oscars2015 @act4america 

ISIS Burning Christians Alive. 
WHERE is the Outrage by American Muslims ????? http://t.co/NS3fnH…",FALSE,0,NA,2015-02-26 05:43:18,FALSE,NA,"570821386282749953",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","americause",3,TRUE,FALSE,NA,NA
"RT @nobigotry: #Oscars2015 

We Love Muslims. 
Does Islam Love us ??? http://t.co/EPQBGHjtTu",FALSE,0,NA,2015-02-26 05:43:13,FALSE,NA,"570821363373449216",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","americause",1,TRUE,FALSE,NA,NA
"RT @nobigotry: #Oscars2015 #OscarsRedCarpet 

Holy Koran says to Not become friends with 
Christians or Jews !

Koran verse 5:51 http://t.c…",FALSE,0,NA,2015-02-26 05:43:03,FALSE,NA,"570821323510779904",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","americause",1,TRUE,FALSE,NA,NA
"RT @NASA: .@Interstellar won #Oscars2015 for visual effects. Here's a visual of Earth. No effects. https://t.co/5V55bJ2e5D http://t.co/ekQO…",FALSE,0,NA,2015-02-26 05:43:03,FALSE,NA,"570821322940362753",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ghwijaya",16903,TRUE,FALSE,NA,NA
"If the #Oscars2015 needs help throwing people off the stage, this guy is available.  http://t.co/gMCOywpa1X",FALSE,0,NA,2015-02-26 05:43:01,FALSE,NA,"570821313675145216",NA,"<a href=""https://twitter.com/IAmSlaveMachineUsa"" rel=""nofollow"">IAmSlaveMachineUsa</a>","SlaveMachineUsa",0,FALSE,FALSE,NA,NA
"RT @nobigotry: #Oscars2015 

Holy Koran says that Christians and Jews 
are the WORST of ALL CREATURES !

Koran verse 98:6 http://t.co/0rEfx…",FALSE,0,NA,2015-02-26 05:42:57,FALSE,NA,"570821300119171072",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","americause",3,TRUE,FALSE,NA,NA
"RT @dnyree: .@chrisalexander_ wrote the life INTO this... #Selma A Colored Boy Review http://t.co/avvjCfR3Uv #Oscars2015 #CulturaliQ",FALSE,0,NA,2015-02-26 05:42:40,FALSE,NA,"570821227268460544",NA,"<a href=""https://play.google.com/store/apps/details?id=org.mariotaku.twidere"" rel=""nofollow"">Twidere for Android #2</a>","Opkboateng",2,TRUE,FALSE,NA,NA
"RT @KardashianReact: Jennifer Lopez at the 1997 Oscars vs #Oscars2015 <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> http://t.co/hRM1wCJiLJ",FALSE,0,NA,2015-02-26 05:42:05,FALSE,NA,"570821078106435584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HockeyLover93",2110,TRUE,FALSE,NA,NA
"RT @aehemeter: In memorial:  where was Joan Rivers?! #oscars #Oscars2015 #fail",FALSE,0,NA,2015-02-26 05:42:01,FALSE,NA,"570821061866065920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SweesyMarsha",1,TRUE,FALSE,NA,NA
"8 biggest moments from the 2015 #Oscars: http://t.co/LKMP9k7wGP #Oscars2015 #MichaelKeaton #EddieRedmayne #Glory #SoundOfMusic #LosAngeles",FALSE,0,NA,2015-02-26 05:42:00,FALSE,NA,"570821061060661250",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SunTimesLA",0,FALSE,FALSE,NA,NA
"RT @jonancona: #wcw #Oscars2015 Yes Lady Gaga killed it, but did anybody else notice Julie Andrews going next-level by correctly pronouncin…",FALSE,0,NA,2015-02-26 05:41:30,FALSE,NA,"570820934736617472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saxelmann",1,TRUE,FALSE,NA,NA
"The always hot and good looking Matthew! @McConaughey #Oscars2015",FALSE,0,NA,2015-02-26 05:41:16,FALSE,NA,"570820873394860032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mcbgrrr",0,FALSE,FALSE,NA,NA
"That other time Terrence Howard WAY overacted at an awards show (at 3 minute mark)  #Oscars2015 #Cater2U http://t.co/lqZqYLiHXV",FALSE,0,NA,2015-02-26 05:41:13,FALSE,NA,"570820860963123200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","v_irginia_lee",0,FALSE,FALSE,NA,NA
"RT @BBCNews: ""I won. We all won."" - Benedict Cumberbatch on missing out on #Oscars2015 best actor trophy http://t.co/c4rzR8ujOG http://t.co…",FALSE,0,NA,2015-02-26 05:40:59,FALSE,NA,"570820802775420929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chorchattra1D",368,TRUE,FALSE,NA,NA
"RT @AXNIndia: Meryl Streep is on stage. Waiting for #BenedictCumberbatch to appear behind her. #Oscars2015 #CumberbatchPhotobomb",FALSE,0,NA,2015-02-26 05:40:52,FALSE,NA,"570820772375064577",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SANGEETAAGRAWA2",19,TRUE,FALSE,NA,NA
"RT @AXNIndia: One does not simply catch #Sherlock drinking! Or.... apparently one does. #BenedictCumberbatch #Oscars2015 http://t.co/VhfkHF…",FALSE,0,NA,2015-02-26 05:40:43,FALSE,NA,"570820735091871744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SANGEETAAGRAWA2",25,TRUE,FALSE,NA,NA
"#KimJongUn &amp; #Obama tries to crash the #Oscars in #Hollywood. #Iamreggiebrown #theinterview http://t.co/PytGyYsfUU #Oscars2015 #hollywood",FALSE,0,NA,2015-02-26 05:40:41,FALSE,NA,"570820727730933762",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KimJongUnDouble",0,FALSE,FALSE,"0","0"
"RT @AXNIndia: #BenedictCumberbatch and his reactions are the best gift the universe has presented to the Oscars! #Oscars2015 http://t.co/MA…",FALSE,0,NA,2015-02-26 05:40:39,FALSE,NA,"570820721066123264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SANGEETAAGRAWA2",20,TRUE,FALSE,NA,NA
"RT @AXNIndia: Spotted : #BenedictCumberbatch running down the red carpet. #Oscars2015 http://t.co/QeZzQxfXGS",FALSE,0,NA,2015-02-26 05:40:33,FALSE,NA,"570820692230348800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SANGEETAAGRAWA2",23,TRUE,FALSE,NA,NA
"RT @AXNIndia: Alert! The Cumbercouple is making everyone go crazy with their cuteness. #Oscars2015 #BenedictCumberbatch http://t.co/rM3ZVuJ…",FALSE,0,NA,2015-02-26 05:40:29,FALSE,NA,"570820675641827328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SANGEETAAGRAWA2",59,TRUE,FALSE,NA,NA
"RT @AXNIndia: RT if you're expecting another photobomb from #BenedictCumberbatch . #Oscars2015",FALSE,0,NA,2015-02-26 05:40:26,FALSE,NA,"570820664900194305",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SANGEETAAGRAWA2",40,TRUE,FALSE,NA,NA
"RT @AXNIndia: Now that's capturing the moment! #BenedictCumberbatch #Oscars2015 http://t.co/pJJZTiS2K9",FALSE,0,NA,2015-02-26 05:40:23,FALSE,NA,"570820652816445441",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SANGEETAAGRAWA2",20,TRUE,FALSE,NA,NA
"RT @AXNIndia: #NeilPatrickHarris photobombing #BenedictCumberbatch while he was on stage would have been legen-wait for it-dary! #Oscars2015",FALSE,0,NA,2015-02-26 05:40:07,FALSE,NA,"570820586760310784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SANGEETAAGRAWA2",27,TRUE,FALSE,NA,NA
"RT @AXNIndia: #BenedictCumberbatch presenting an award at the #Oscars2015 http://t.co/kQhWayyAuB",FALSE,0,NA,2015-02-26 05:40:05,FALSE,NA,"570820578459852802",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SANGEETAAGRAWA2",29,TRUE,FALSE,NA,NA
"RT @AXNIndia: Cumberbatch name jokes. Cumberbatch name jokes everywhere. #NeilPatrickHarris nailed it! #Oscars2015 :D",FALSE,0,NA,2015-02-26 05:40:01,FALSE,NA,"570820560860504065",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SANGEETAAGRAWA2",19,TRUE,FALSE,NA,NA
"RT @Arthur_Gaga: Lady Gaga performing  ’Sound Of Music’ (Live at the 87th Oscars)  #Oscars2015 http://t.co/lYEG9bTwtb",FALSE,0,NA,2015-02-26 05:40:01,FALSE,NA,"570820558008377344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ARTPOPISTchetty",16,TRUE,FALSE,NA,NA
"RT @FrasesSastre: GANO JK ROWLING, PUTOS...esperen...que? Simmons? #Oscars2015",FALSE,0,NA,2015-02-26 05:40:00,FALSE,NA,"570820553940049920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AndreaChavezCli",27,TRUE,FALSE,NA,NA
"RT @AXNIndia: RT if you're rooting for #BenedictCumberbatch to win today. #ImitationGame #Oscars2015",FALSE,0,NA,2015-02-26 05:39:57,FALSE,NA,"570820544603430912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SANGEETAAGRAWA2",27,TRUE,FALSE,NA,NA
"RT @AXNIndia: That awesome moment when the crowd cheered the loudest for #TheImitationGame #Oscars2015",FALSE,0,NA,2015-02-26 05:39:54,FALSE,NA,"570820530355314688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SANGEETAAGRAWA2",31,TRUE,FALSE,NA,NA
"RT @AXNIndia: Congratulations to @MrGrahamMoore for winning an Oscar for the Best Adapted Screenplay. #TheImitationGame #Oscars2015 #Benedi…",FALSE,0,NA,2015-02-26 05:39:49,FALSE,NA,"570820508251394048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SANGEETAAGRAWA2",26,TRUE,FALSE,NA,NA
"RT @DuncanWhitehead: http://t.co/Jzqn3l0L4h  Not every Actor wins an Oscar.....just the lucky ones....#Oscars2015 #Oscars #OscarsCountdown …",FALSE,0,NA,2015-02-26 05:39:42,FALSE,NA,"570820480015290368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fantagiro2222",1317,TRUE,FALSE,NA,NA
"RT @AXNIndia: New Cumberbabe in town! #JohnTravolta we see you. #Oscars2015 #BenedictCumberbatch http://t.co/6d98MrXtWw",FALSE,0,NA,2015-02-26 05:39:41,FALSE,NA,"570820477532311552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SANGEETAAGRAWA2",22,TRUE,FALSE,NA,NA
"RT @Kamil_McFadden: Whoa!! @Zendaya you never stop killin the game #ProudSibling #Oscars2015 http://t.co/gJ3yVCZodx",FALSE,0,NA,2015-02-26 05:39:08,FALSE,NA,"570820339082629120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sie2867",1322,TRUE,FALSE,NA,NA
"RT @PrimeFocusIndia: #PrimeFocus congratulates @dneg, @pauljfranklin, @andy_lockley on their @TheAcademy win for @Interstellar #Oscars2015 …",FALSE,0,NA,2015-02-26 05:38:38,FALSE,NA,"570820212338995200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","srideviverma0",3,TRUE,FALSE,NA,NA
"RT @lucasdirect: YEEEEES!!! RT “@THR: #Oscars2015: #EddieRedmayne Wins Best Actor for #TheoryofEverything http://t.co/A9G28A5kR8 http://t.c…",FALSE,0,NA,2015-02-26 05:38:33,FALSE,NA,"570820192483221504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jennnaaaaayyyyy",6,TRUE,FALSE,NA,NA
"RT @sashaalexander: @sashaxparrilla Dakota Johnson's is my favorite and Julianne Moore's. I also love Anna Kendrick's.#Oscars2015",FALSE,0,NA,2015-02-26 05:38:17,FALSE,NA,"570820122702585857",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JENNYBINNEY6",48,TRUE,FALSE,NA,NA
"RT @camplace: Our foxes are still waiting to be caught. Just a different kind of Academy Award…#CamplaceOscars  #oscars #oscars2015 http://…",FALSE,0,NA,2015-02-26 05:38:09,FALSE,NA,"570820088984576001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RonBrawndo",3,TRUE,FALSE,NA,NA
"RT @sashaalexander: @thezoereport @ElieSaabWorld obsessed with #EmmaStone and her dress! So twenties! #Oscars2015",FALSE,0,NA,2015-02-26 05:38:01,FALSE,NA,"570820056189313024",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JENNYBINNEY6",19,TRUE,FALSE,NA,NA
"RT @sashaalexander: Thank you @RWitherspoon for supporting #AskHerMore &amp; pushing the media to focus on women's intelligence and talent too!…",FALSE,0,NA,2015-02-26 05:37:52,FALSE,NA,"570820017220005888",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JENNYBINNEY6",200,TRUE,FALSE,NA,NA
"RT @TheEllenShow: .@LadyGaga made me want to climb a mountain. She also made me want to ford every stream and I don't even know what that m…",FALSE,0,NA,2015-02-26 05:37:34,FALSE,NA,"570819942809010176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TrinaWagaman",16289,TRUE,FALSE,NA,NA
"RT @OutInThe562: #Oscars2015 is 75th anni of #bisexual actress getting award http://t.co/C7QFSGEIzG @jasmyne @SheWired @MyPrideBlog http://…",FALSE,0,NA,2015-02-26 05:37:09,FALSE,NA,"570819837410344961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cathymh681",9,TRUE,FALSE,NA,NA
"RT @Chatta_Boxy: @Olv #HelenMirren signing for fans out in NYC tonight http://t.co/OYlJmx1G9J #DavidLetterman #Oscars2015 #NYC @simpleekgrl…",FALSE,0,NA,2015-02-26 05:37:08,FALSE,NA,"570819835548057600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WolverineXm3n",2,TRUE,FALSE,NA,NA
"RT @TyBatiste: Michael Keaton may bring an Oscar to #Pittsburgh tonight. So let's revisit his roots, shall we? http://t.co/p4LF4RXz7g #Osca…",FALSE,0,NA,2015-02-26 05:37:02,FALSE,NA,"570819807915982848",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","df8",8,TRUE,FALSE,NA,NA
"RT @charcatbagan09: WOW!! #BigHero6 WINS AN OSCAR!!!!! #Oscars2015 LOOOOOVE THAT MOVIE",FALSE,0,NA,2015-02-26 05:36:38,FALSE,NA,"570819707617456129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sheengazxzx",2,TRUE,FALSE,NA,NA
