time,latitude,longitude,depth,mag,magType,place
2014-03-13T01:35:44.460Z,36.0453333,-117.5815,2.84,1.24,ml,California
2014-03-13T01:21:13.460Z,16.6353,-98.427,35,5.1,mb,Mexico
2014-03-13T01:06:21.000Z,63.7527,-149.6817,136.7,1.3,ml,Alaska
2014-03-13T01:01:46.800Z,37.6387,-118.9327,7.5,0.2,Md,California
2014-03-13T00:59:44.000Z,63.1174,-150.4269,102.6,1.2,ml,Alaska
2014-03-13T00:59:38.300Z,37.6382,-118.9333,7.5,0.4,Md,California
2014-03-13T00:59:04.790Z,37.6376667,-118.9321667,7.48,0.36,md,California
2014-03-13T00:57:57.311Z,40.2491,-119.7639,12.1425,0.13,ml,Nevada
2014-03-13T00:54:47.900Z,37.6413,-118.9285,7.1,1.6,Md,California
2014-03-13T00:53:56.700Z,37.6413,-118.926,9.3,1.4,Md,California
2014-03-13T00:53:24.100Z,37.619,-118.9323,8.1,0.7,Md,California
2014-03-13T00:53:13.100Z,37.6415,-118.931,8.2,1.2,Md,California
2014-03-13T00:52:50.400Z,37.6342,-118.9347,5.8,0.9,Md,California
2014-03-13T00:52:35.300Z,37.6345,-118.9327,6.1,1,Md,California
2014-03-13T00:52:23.700Z,37.6363,-118.9322,7.6,1.5,Md,California
2014-03-13T00:51:35.800Z,37.6297,-118.9083,1.4,1.4,Md,California
2014-03-13T00:50:51.600Z,37.638,-118.931,7.2,1.1,Md,California
2014-03-13T00:49:31.100Z,37.6493,-118.921,0,0.4,Md,California
2014-03-13T00:49:21.600Z,37.6418,-118.9328,7.9,1.4,Md,California
2014-03-13T00:46:13.000Z,37.6423,-118.8828,1.2,1,Md,California
2014-03-13T00:41:39.100Z,38.82,-122.8168,2.7,0.4,Md,California
2014-03-13T00:37:18.220Z,43.2402,-71.5223,4.51,1.6,ml,New Hampshire
2014-03-13T00:30:51.700Z,19.3927,-155.4827,10.3,1.4,Md,Hawaii
2014-03-13T00:24:04.000Z,37.6385,-118.9242,5.8,0.7,Md,California
2014-03-13T00:23:49.300Z,37.6373,-118.9332,6.8,0.3,Md,California
2014-03-13T00:22:22.000Z,51.7081,-171.7953,19.4,3.1,ml,Alaska
2014-03-13T00:21:34.900Z,37.6373,-118.9343,8,0.3,Md,California
2014-03-13T00:17:53.400Z,37.6378,-118.9293,7.6,0.1,Md,California
2014-03-13T00:16:54.600Z,37.1903,-97.9012,5,2.7,mb_lg,Kansas
2014-03-13T00:12:55.700Z,38.8255,-122.8425,2.2,0.8,Md,California
2014-03-13T00:05:40.200Z,39.6098,-121.9942,28.3,2,Md,California
2014-03-13T00:00:00.900Z,38.8392,-122.8287,2.7,1.1,Md,California
2014-03-12T23:36:36.000Z,38.7918,-122.7762,1.1,0.1,Md,California
2014-03-12T23:36:26.070Z,33.5453333,-117.0491667,12.89,0.76,ml,California
2014-03-12T23:36:16.000Z,51.2393,-176.4011,20.3,2.2,ml,Alaska
2014-03-12T23:32:52.000Z,60.1332,-152.516,103.4,2,ml,Alaska
2014-03-12T23:18:34.840Z,35.0288333,-117.6901667,0.05,1.89,ml,California
2014-03-12T23:06:53.000Z,51.2097,-178.6716,31.3,3.2,ml,Alaska
2014-03-12T23:03:26.900Z,37.6455,-118.9478,10.2,0.1,Md,California
2014-03-12T23:02:09.700Z,37.6378,-118.9342,7.2,0.6,Md,California
2014-03-12T23:01:39.000Z,64.9918,-147.3444,0,1.3,ml,Alaska
2014-03-12T22:56:09.000Z,62.7577,-148.6364,14.7,0.9,ml,Alaska
2014-03-12T22:54:16.400Z,37.641,-118.9332,7.8,0.4,Md,California
2014-03-12T22:51:22.500Z,37.6375,-118.9328,7.4,1.4,Md,California
2014-03-12T22:49:35.400Z,37.6383,-118.9325,7.6,0.7,Md,California
2014-03-12T22:48:44.800Z,37.6418,-118.9317,8.2,1.3,Md,California
2014-03-12T22:48:16.500Z,37.6398,-118.9318,7.7,1.1,Md,California
2014-03-12T22:46:42.700Z,37.657,-118.9307,1.5,1.5,Md,California
2014-03-12T22:45:50.500Z,32.5941667,-115.7016667,8.12,1.92,ml,Mexico
2014-03-12T22:40:05.600Z,18.9813,-67.5022,10,2.8,Md,Puerto Rico
2014-03-12T22:35:54.470Z,31.0189,131.3871,45.23,4.6,mb,Japan
2014-03-12T22:34:17.600Z,37.6053,-118.933,1.2,0.5,Md,California
2014-03-12T22:30:02.800Z,32.6235,-116.9745,0.01,0.98,ml,California
2014-03-12T22:29:53.200Z,38.785,-122.7782,3,0.6,Md,California
2014-03-12T22:18:56.100Z,37.458,-118.5687,11.6,1.4,Md,California
2014-03-12T22:11:59.900Z,38.839,-122.829,2.2,0.4,Md,California
2014-03-12T22:04:46.420Z,33.973,-116.8673333,20.01,1.21,ml,California
2014-03-12T22:00:17.000Z,61.3663,-150.6623,56.8,1.4,ml,Alaska
2014-03-12T21:59:47.070Z,33.6738333,-116.7285,17.39,0.35,ml,California
2014-03-12T21:49:18.800Z,37.6475,-118.8685,3.9,0.7,Md,California
2014-03-12T21:48:04.000Z,61.9882,-149.2171,12.3,2.4,ml,Alaska
2014-03-12T21:35:59.600Z,38.771,-122.7088,2.8,0.5,Md,California
2014-03-12T21:31:43.300Z,19.3222,-155.1693,3.1,1.8,Md,Hawaii
2014-03-12T21:30:24.600Z,40.7495,-122.3123,0,2,Md,California
2014-03-12T21:21:06.600Z,38.8435,-122.7648,1.9,1.3,Md,California
2014-03-12T21:16:43.800Z,35.58,-97.292,5.2,2.2,ml,Oklahoma
2014-03-12T21:12:14.200Z,49.4573,-120.5302,0,2.5,Md,Canada
2014-03-12T21:07:42.300Z,36.6843,-121.3135,4.3,1.7,Md,California
2014-03-12T21:03:02.991Z,39.5796,-119.0755,12.2419,1.83,ml,Nevada
2014-03-12T20:48:57.730Z,34.2775,-118.364,3.69,1.45,ml,California
2014-03-12T20:45:31.450Z,34.34,-116.878,0.01,1.17,ml,California
2014-03-12T20:43:32.640Z,-12.216,44.3187,10,4.8,mb,Comoros
2014-03-12T20:38:16.000Z,61.4072,-140.3219,12.2,1.4,ml,Canada
2014-03-12T20:36:57.100Z,44.8147,-111.033,6.7,-0.5,Md,Montana
2014-03-12T20:34:36.570Z,36.0736667,-117.8486667,2.51,0.98,ml,California
2014-03-12T20:34:13.000Z,62.8502,-149.4125,13.5,0.7,ml,Alaska
2014-03-12T20:27:22.500Z,47.0885,-118.8418,0,1.7,Md,Washington
2014-03-12T20:26:51.000Z,60.0701,-151.285,56.7,1.4,ml,Alaska
2014-03-12T20:21:59.200Z,28.336,57.069,10,4.3,mb,Iran
2014-03-12T20:15:05.500Z,47.4651,-115.785,1.5,2.1,mc,Idaho
2014-03-12T20:13:50.000Z,60.0689,-152.6474,93.8,2.2,ml,Alaska
2014-03-12T20:12:35.290Z,33.558,-116.6468333,11.93,0.41,ml,California
2014-03-12T20:04:19.000Z,63.1358,-144.4433,0.2,1.4,ml,Alaska
2014-03-12T20:04:00.700Z,38.8493,-122.7358,3.1,1.4,Md,California
2014-03-12T19:45:38.700Z,37.3277,-122.1035,0,1.5,Md,CA
2014-03-12T19:43:12.850Z,35.799,-117.5731667,5.71,0.59,ml,California
2014-03-12T19:35:26.420Z,37.1855,-97.8585,5,3.2,mb_lg,Kansas
2014-03-12T19:25:40.990Z,-23.5851,-175.0504,11.46,5.2,mb,Tonga
2014-03-12T19:19:16.310Z,35.9116667,-117.9195,2.2,1.4,ml,California
2014-03-12T19:19:02.500Z,37.6243,-119.0458,3.9,0.5,Md,California
2014-03-12T19:13:31.020Z,37.0747,144.4386,41.27,4.7,mb,Japan
2014-03-12T19:09:31.000Z,63.1086,-151.5182,12.3,1.3,ml,Alaska
2014-03-12T19:03:57.100Z,37.6145,-119.3607,13.9,1.4,Md,California
2014-03-12T18:36:20.400Z,38.7605,-122.7273,2.1,1.5,Md,California
2014-03-12T18:29:28.000Z,37.609,-119.3628,12.5,1.7,Md,California
2014-03-12T18:28:05.250Z,34.1238333,-118.404,3.17,2.1,ml,California
2014-03-12T18:22:48.110Z,33.003,-116.4413333,9.7,1.14,ml,California
2014-03-12T18:20:32.200Z,39.236,-110.4755,12.2,1.3,Ml,Utah
2014-03-12T18:18:40.950Z,52.1483,153.0762,421.3,4.8,mb,Russia
2014-03-12T18:18:32.500Z,18.6573,-64.6436,9,2,Md,British Virgin Islands
2014-03-12T18:15:10.530Z,-49.3281,69.6089,14.37,4.9,mb,French Southern Territories
2014-03-12T18:09:38.570Z,36.634,-97.678,5,2.5,ml,Oklahoma
2014-03-12T18:04:06.000Z,63.774,-152.4001,7.4,1.5,ml,Alaska
2014-03-12T18:04:03.000Z,50.4172,-175.1123,25.6,2.5,ml,Alaska
2014-03-12T18:00:04.550Z,37.199,-97.8659,5,2.9,mb_lg,Kansas
2014-03-12T17:55:46.280Z,35.7965,82.3414,31.53,4.5,mb,China
2014-03-12T17:48:20.000Z,64.2067,-150.9971,10.2,2.5,ml,Alaska
2014-03-12T17:45:51.400Z,19.2185,-66.9496,3,3,Md,Puerto Rico
2014-03-12T17:40:18.000Z,52.1033,-173.7972,12.2,2,ml,Alaska
2014-03-12T17:26:48.720Z,36.284,-97.125,5,2.5,ml,Oklahoma
2014-03-12T17:13:30.970Z,13.4763,-90.8744,49.03,4.2,mb,Guatemala
2014-03-12T17:06:22.440Z,36.0361667,-117.7645,0.12,1.01,ml,California
2014-03-12T16:59:11.000Z,63.4065,-150.4461,125.4,1.3,ml,Alaska
2014-03-12T16:53:04.300Z,47.6955,-113.8316,13.8,1.4,mc,Montana
2014-03-12T16:42:13.400Z,18.4775,-66.6179,87,2.6,Md,Puerto Rico
2014-03-12T16:37:44.200Z,38.7935,-122.7583,1.7,0.6,Md,California
2014-03-12T16:31:46.330Z,38.8479996,-122.8414993,3.6,0.58,md,California
2014-03-12T16:29:27.000Z,36.291,-97.12,5,2.5,ml,Oklahoma
2014-03-12T16:23:40.000Z,60.3759,-152.3275,105.3,2.1,ml,Alaska
2014-03-12T16:22:04.000Z,60.4201,-147.3941,7.8,2.5,ml,Alaska
2014-03-12T16:19:39.000Z,64.4176,-146.6749,4,1.3,ml,Alaska
2014-03-12T16:12:25.000Z,52.0612,-174.0819,138.8,2.3,ml,Alaska
2014-03-12T16:03:54.800Z,18.8155,-67.4998,8,2.6,Md,Puerto Rico
2014-03-12T16:01:19.000Z,64.6327,-152.6289,8.7,2,ml,Alaska
2014-03-12T15:55:44.700Z,38.8325,-122.8787,2.3,0.8,Md,California
2014-03-12T15:53:44.000Z,64.1683,-148.6255,8.7,0.6,ml,Alaska
2014-03-12T15:36:08.900Z,38.8318,-122.8797,2.5,1.5,Md,California
2014-03-12T15:35:59.984Z,39.464,-119.9485,0,0.19,ml,Nevada
2014-03-12T15:34:20.000Z,52.5751,-166.858,16.6,2.6,ml,Alaska
2014-03-12T15:30:48.400Z,37.2535,71.9923,170.05,4,mb,Tajikistan
2014-03-12T15:24:04.000Z,63.197,-150.7929,129.3,1.4,ml,Alaska
2014-03-12T15:19:56.240Z,35.7561667,-118.0143333,2.09,1.34,ml,California
2014-03-12T15:09:39.000Z,56.8714,-152.8929,5,3.1,ml,Alaska
2014-03-12T15:02:31.000Z,38.8092,-122.8195,3.6,0.8,Md,California
2014-03-12T15:00:23.700Z,38.8345,-122.8777,3.3,1.3,Md,California
2014-03-12T14:59:15.400Z,33.5078333,-116.4695,10.17,0.82,ml,California
2014-03-12T14:53:39.720Z,36.0776667,-117.8943333,3.92,0.78,ml,California
2014-03-12T14:35:19.810Z,35.8262,-96.9244,5,2.6,mb_lg,Oklahoma
2014-03-12T14:14:24.990Z,33.9543333,-116.9306667,10.35,0.95,ml,California
2014-03-12T14:09:56.000Z,61.6098,-148.3055,15.4,0.9,ml,Alaska
2014-03-12T14:01:57.700Z,46.8292,-121.9133,10.8,0.4,Md,Washington
2014-03-12T13:54:25.000Z,63.2258,-145.3219,5.7,1.5,ml,Alaska
2014-03-12T13:41:08.000Z,63.0212,-151.0051,120.9,1.4,ml,Alaska
2014-03-12T13:34:14.000Z,62.3977,-151.9379,102.2,1.5,ml,Alaska
2014-03-12T13:17:45.772Z,38.6158,-119.4966,8,1.63,ml,Nevada
2014-03-12T12:59:43.000Z,62.2279,-149.0467,40.7,2.1,ml,Alaska
2014-03-12T12:57:54.210Z,37.1987,-97.8852,6.17,2.6,mb_lg,Kansas
2014-03-12T12:57:23.200Z,47.3351,-113.0211,30,1,mc,Montana
2014-03-12T12:36:53.400Z,18.8985,-64.249,9,2.4,Md,British Virgin Islands
2014-03-12T12:35:09.500Z,36.9783,-121.6223,7.4,1.1,Md,California
2014-03-12T12:34:46.400Z,38.7938,-122.76,1.8,1.1,Md,California
2014-03-12T12:30:45.710Z,36.623,-97.6618,4.99,2.7,mb_lg,Oklahoma
2014-03-12T12:27:16.630Z,33.3465,-116.1895,7.52,0.79,ml,California
2014-03-12T12:09:24.600Z,13.6568,-91.504,34.94,4.4,mb,Guatemala
2014-03-12T11:59:54.000Z,62.5577,-149.0575,53,1,ml,Alaska
2014-03-12T11:54:43.000Z,37.6227,-119.3732,14.1,2.7,Md,California
2014-03-12T11:50:45.400Z,19.3932,-67.0682,28,4.3,Md,Puerto Rico
2014-03-12T11:49:12.000Z,63.3364,-147.0477,62.5,1.1,ml,Alaska
2014-03-12T11:34:57.200Z,38.8213,-122.7613,2.6,1.9,Md,California
2014-03-12T11:22:44.710Z,35.9775,-117.3351667,9.76,0.94,ml,California
2014-03-12T11:07:48.000Z,38.9523,-111.3822,1.4,1.2,Ml,Utah
2014-03-12T11:05:54.000Z,62.3055,-151.5166,87.2,1.5,ml,Alaska
2014-03-12T11:03:20.100Z,38.794,-122.7588,1.8,1.2,Md,California
2014-03-12T11:01:49.440Z,17.1907,119.4303,33.31,4.6,mb,Philippines
2014-03-12T10:56:17.600Z,38.6267,-119.4877,1.9,2.2,Md,Nevada
2014-03-12T10:55:53.000Z,63.9499,-149.0288,9.3,0.9,ml,Alaska
2014-03-12T10:53:13.000Z,62.7753,-148.3434,7.9,0.7,ml,Alaska
2014-03-12T10:45:11.000Z,18.8001,-64.1904,39,2.9,Md,British Virgin Islands
2014-03-12T10:36:58.630Z,-15.3946,-173.1042,35.85,4.6,mb,Tonga
2014-03-12T10:25:58.000Z,61.5897,-148.2989,10,1.1,ml,Alaska
2014-03-12T10:17:49.520Z,37.6365,-118.9193333,7.86,0.14,md,California
2014-03-12T10:16:39.000Z,63.8394,-149.1726,1,1.6,ml,Alaska
2014-03-12T10:07:55.000Z,61.9933,-148.7837,4.6,2.1,ml,Alaska
2014-03-12T10:05:03.000Z,64.9933,-148.7566,12.1,1,ml,Alaska
2014-03-12T10:02:43.300Z,18.1583,-65.9375,73,2,Md,Puerto Rico
2014-03-12T10:01:10.200Z,18.9153,-64.306,6,2.5,Md,British Virgin Islands
2014-03-12T09:50:25.100Z,37.1966,-97.8858,3.1,3.3,mb_lg,Kansas
2014-03-12T09:44:37.100Z,37.637,-118.9138,8.2,2.7,Md,California
2014-03-12T09:40:48.100Z,38.8357,-122.8027,2.7,1.5,Md,California
2014-03-12T09:38:58.500Z,37.634,-118.913,8.4,1.8,Md,California
2014-03-12T09:37:34.200Z,37.6352,-118.9132,8.4,1.4,Md,California
2014-03-12T09:33:45.100Z,33.5093333,-116.4773333,10.17,0.49,ml,California
2014-03-12T09:25:33.000Z,59.6486,-153.2796,110.3,2.1,ml,Alaska
2014-03-12T09:20:23.000Z,61.2513,-146.9401,24.1,1.2,ml,Alaska
2014-03-12T09:19:47.000Z,60.1508,-152.5141,93.8,2.2,ml,Alaska
2014-03-12T09:08:07.900Z,40.7465,-125.1917,18.2,3,Ml,California
2014-03-12T09:05:23.100Z,47.7413,-120.0353,4,1.3,Md,Washington
2014-03-12T08:56:34.600Z,38.775,-122.7175,2.4,1.5,Md,California
2014-03-12T08:43:35.000Z,59.2956,-153.177,86.1,4.6,ml,Alaska
2014-03-12T08:36:55.100Z,38.779,-122.7595,2,0.9,Md,California
2014-03-12T08:36:44.360Z,38.7788315,-122.7584991,2.1,0.57,md,California
2014-03-12T08:35:58.000Z,63.4151,-149.2928,88.5,1.1,ml,Alaska
2014-03-12T08:35:07.000Z,52.4104,-168.4475,12.7,2.9,ml,Alaska
2014-03-12T08:31:57.340Z,33.6883333,-116.7981667,17.39,0.72,ml,California
2014-03-12T08:29:03.500Z,38.829,-122.8542,2.7,0.3,Md,California
2014-03-12T08:28:42.600Z,40.4442,-121.2268,11.7,1.1,Md,California
2014-03-12T08:23:08.760Z,33.9535,-116.6448333,15.25,0.73,ml,California
2014-03-12T08:10:45.290Z,36.1043333,-117.8636667,5.95,1.04,ml,California
2014-03-12T08:04:04.530Z,-25.4002,178.4321,609.13,4.6,mb,South of the Fiji Islands
2014-03-12T07:49:38.000Z,40.6535,-125.2478,24.2,2.9,Md,California
2014-03-12T07:46:18.000Z,63.0029,-148.0729,10.3,0.2,ml,Alaska
2014-03-12T07:38:45.000Z,53.2322,-165.622,37.8,3.6,ml,Alaska
2014-03-12T07:14:35.300Z,55.2524,-160.2834,25.26,4,mb,Alaska
2014-03-12T07:08:57.800Z,36.7683333,-121.4053333,9.77,2.13,md,California
2014-03-12T07:01:50.700Z,34.0695,-117.218,5,1.2,ml,California
2014-03-12T06:54:31.500Z,36.2128,-89.4097,6.5,2.1,md,Tennessee
2014-03-12T06:52:32.750Z,36.0978333,-117.8465,3.74,1.16,ml,California
2014-03-12T06:52:00.160Z,33.3698333,-116.3568333,10.26,0.86,ml,California
2014-03-12T06:48:25.000Z,62.7891,-149.1099,16.9,0.9,ml,Alaska
2014-03-12T06:47:10.600Z,18.882,-65.1697,54,3.1,Md,U.S. Virgin Islands
2014-03-12T06:28:16.100Z,38.827,-122.8032,0,1.1,Md,California
2014-03-12T06:24:47.000Z,35.8262,-120.3738,6.3,1.8,Md,California
2014-03-12T06:19:02.000Z,60.6904,-137.8114,2.5,1.7,ml,Canada
2014-03-12T05:59:09.500Z,38.8177,-122.8207,1.5,1.5,Md,California
2014-03-12T05:59:07.000Z,60.3719,-152.2309,83.8,1.6,ml,Alaska
2014-03-12T05:53:10.000Z,62.3922,-148.1671,38.2,1.6,ml,Alaska
2014-03-12T05:52:39.000Z,51.0986,-176.178,4.9,2,ml,Alaska
2014-03-12T05:44:47.000Z,63.4302,-151.6789,10.7,1,ml,Alaska
2014-03-12T05:42:41.350Z,35.8026667,-117.5623333,5.08,1.64,ml,California
2014-03-12T05:29:05.160Z,-6.5297,146.1856,131.69,4.9,mb,Papua New Guinea
2014-03-12T05:21:31.300Z,38.8318,-122.8122,1.9,0.3,Md,California
2014-03-12T05:17:53.010Z,38.592,-122.2675,3.73,1.79,md,California
2014-03-12T05:16:44.475Z,37.0737,-117.9473,13.1669,2.08,ml,California
2014-03-12T05:11:05.776Z,40.0666,-119.5575,10.246,0.37,ml,Nevada
2014-03-12T04:53:45.600Z,38.7927,-122.7572,2.3,0.3,Md,California
2014-03-12T04:41:13.000Z,61.4437,-146.6699,7.9,1.8,ml,Alaska
2014-03-12T04:41:12.960Z,33.5293333,-116.435,9.82,0.45,ml,California
2014-03-12T04:24:26.500Z,37.6182,-119.3593,14.4,2.5,Md,California
2014-03-12T04:16:28.230Z,36.0801667,-117.8831667,5.52,0.7,ml,California
2014-03-12T04:14:38.210Z,33.6903333,-116.7966667,16.85,0.59,ml,California
2014-03-12T04:05:13.500Z,38.826,-122.851,2.7,2.1,Md,California
2014-03-12T04:03:01.000Z,36.0738333,-117.8606667,2.76,0.99,ml,California
2014-03-12T03:55:46.890Z,36.101,-117.845,3.83,0.58,ml,California
2014-03-12T03:54:34.100Z,19.3397,-155.1157,5.8,1.5,Md,Hawaii
2014-03-12T03:50:04.000Z,63.245,-151.1525,7.1,1.6,ml,Alaska
2014-03-12T03:43:19.590Z,35.6436667,-118.4625,9.74,0.91,ml,California
2014-03-12T03:42:54.200Z,38.8023,-122.4692,9.9,1.4,Md,California
2014-03-12T03:42:27.400Z,19.1988,-155.3282,43.3,3.3,Ml,Hawaii
2014-03-12T03:39:58.100Z,38.7937,-122.452,9.8,2.9,Ml,California
2014-03-12T03:30:34.970Z,33.4791667,-116.4766667,13.04,0.81,ml,California
2014-03-12T03:26:22.700Z,38.8302,-122.7992,2.1,1.2,Md,California
2014-03-12T03:25:51.200Z,38.8283,-122.7995,2,1.6,Md,California
2014-03-12T03:25:48.500Z,38.8315,-122.7992,1.8,1.5,Md,California
2014-03-12T03:11:42.530Z,33.4715,-116.5013333,14.68,0.73,ml,California
2014-03-12T03:04:13.700Z,47.0153,-125.6128,16.4,2.2,Md,Washington
2014-03-12T02:55:02.000Z,62.3659,-148.6437,40.1,1.2,ml,Alaska
2014-03-12T02:54:56.000Z,61.5171,-140.8051,8.8,2.3,ml,Alaska
2014-03-12T02:52:32.020Z,33.5045,-116.4713333,10.82,0.35,ml,California
2014-03-12T02:50:54.900Z,44.6326,-112.0828,9.2,1.4,mc,Montana
2014-03-12T02:49:24.000Z,61.5919,-148.27,16.2,1.2,ml,Alaska
2014-03-12T02:29:28.000Z,61.5134,-146.6757,16.7,1.6,ml,Alaska
2014-03-12T02:28:41.470Z,35.4929,-97.2368,5.1,2.6,mb_lg,Oklahoma
2014-03-12T02:21:37.941Z,37.3825,-117.1192,11.5197,1.3,ml,Nevada
2014-03-12T02:20:25.000Z,53.9304,-166.5721,10.1,1.6,ml,Alaska
2014-03-12T02:10:49.100Z,38.81,-122.8193,3.5,0.5,Md,California
2014-03-12T02:05:53.200Z,40.3385,-124.0865,30.2,1.8,Md,California
2014-03-12T01:57:51.200Z,38.8177,-122.7972,3.8,0.4,Md,California
2014-03-12T01:56:20.340Z,35.9004,-97.2581,5,2.3,mb_lg,Oklahoma
2014-03-12T01:51:45.400Z,36.7727,-121.402,10.5,1.7,Md,California
2014-03-12T01:48:34.600Z,37.5122,-118.8762,5,0.3,Md,California
2014-03-12T01:47:35.760Z,33.9758333,-116.9705,16.28,1.19,ml,California
2014-03-12T01:46:05.700Z,38.8003,-122.4647,9.7,1.8,Md,California
2014-03-12T01:45:24.000Z,55.8512,-161.2263,167.2,3.1,ml,Alaska
2014-03-12T01:29:50.300Z,38.8287,-122.8508,2.3,0.5,Md,California
2014-03-12T01:08:23.430Z,33.4878333,-116.7435,10.61,0.78,ml,California
2014-03-12T00:59:06.740Z,33.484,-116.7451667,10.26,1.01,ml,California
2014-03-12T00:57:29.710Z,36.1066667,-117.8611667,5.56,0.22,ml,California
2014-03-12T00:46:03.000Z,63.9226,-148.9179,0,2.1,ml,Alaska
2014-03-12T00:31:44.930Z,44.3233,-129.1492,10,5.1,mb,Off the coast of Oregon
2014-03-12T00:30:15.000Z,36.7672,-121.4028,9.3,1.7,Md,California
2014-03-12T00:29:50.000Z,62.2522,-152.2196,120.9,1.9,ml,Alaska
2014-03-12T00:06:53.300Z,46.315,-122.3755,15,0.6,Md,Washington
2014-03-12T00:03:58.310Z,-19.3138,-175.7575,183.5,4.7,mb,Tonga
2014-03-12T00:03:56.000Z,62.929,-151.2235,120.1,1.5,ml,Alaska
2014-03-11T23:57:02.020Z,-25.2094,-70.22,52.63,4.2,mb,Chile
2014-03-11T23:49:56.000Z,64.9536,-148.458,7.3,0.3,ml,Alaska
2014-03-11T23:39:44.300Z,47.1038,-123.113,0,1.1,Md,Washington
2014-03-11T23:36:20.000Z,61.1455,-150.5673,62,3.2,ml,Alaska
2014-03-11T23:35:19.900Z,36.833,-121.358,6.9,1.3,Md,California
2014-03-11T23:19:50.170Z,35.043,-117.6855,0.01,1.68,ml,California
2014-03-11T23:16:41.500Z,38.7558,-122.7323,2.6,0.9,Md,California
2014-03-11T23:14:26.800Z,40.5282,-125.2617,23.9,2.8,Md,California
2014-03-11T23:12:48.000Z,64.9933,-147.2968,0,1.1,ml,Alaska
2014-03-11T23:06:55.000Z,59.7955,-153.2803,129,3.7,ml,Alaska
2014-03-11T23:05:57.200Z,18.1051,-66.985,16,1.5,Md,Puerto Rico
2014-03-11T22:59:38.070Z,35.941,-117.1733333,0.01,1.11,ml,California
2014-03-11T22:34:35.000Z,62.2625,-150.9049,70.8,1.7,ml,Alaska
2014-03-11T22:23:41.000Z,51.6021,-178.1,3.9,3,ml,Alaska
2014-03-11T22:22:53.000Z,59.7815,-152.9246,16.8,1.4,ml,Alaska
2014-03-11T22:21:46.800Z,36.0448333,-117.5765,4.47,0.65,ml,California
2014-03-11T22:07:51.800Z,38.8212,-122.7632,2.2,0.9,Md,California
2014-03-11T22:03:11.450Z,-3.1128,148.4774,10,6.1,mww,Papua New Guinea
2014-03-11T22:02:49.530Z,36.6068344,-121.2214966,6.46,1.58,md,California
2014-03-11T21:59:05.300Z,47.7521,-113.7453,13.3,1.6,mc,Montana
2014-03-11T21:51:07.800Z,36.882,-120.9903,4.2,1.7,Md,California
2014-03-11T21:25:40.000Z,52.6664,-169.2555,19.9,2.2,ml,Alaska
2014-03-11T21:24:34.200Z,43.9775,-123.1827,6.7,0.6,Md,Oregon
2014-03-11T21:20:18.100Z,38.8132,-122.8218,3.2,1.4,Md,California
2014-03-11T21:18:27.500Z,46.1667,-122.7533,0,1.4,Md,Washington
2014-03-11T21:17:34.000Z,37.3932,-112.4702,2.3,2.2,Ml,Utah
2014-03-11T20:57:24.810Z,36.123,-96.904,5,2.3,ml,Oklahoma
2014-03-11T20:57:22.910Z,33.8395,-117.5008333,0.01,1.43,ml,California
2014-03-11T20:32:47.000Z,63.2886,-149.1762,85.1,1.3,ml,Alaska
2014-03-11T20:23:46.000Z,52.989,-165.8865,23.7,2.7,ml,Alaska
2014-03-11T20:22:57.000Z,51.3494,-178.2359,27.2,2.7,ml,Alaska
2014-03-11T20:12:43.970Z,38.3132,92.7874,14.21,4.6,mb,China
2014-03-11T20:08:16.000Z,63.2558,-151.1814,16.1,1.1,ml,Alaska
2014-03-11T20:04:32.210Z,35.7807,140.0993,63.22,5,mb,Japan
2014-03-11T19:59:44.120Z,38.7903328,-122.7623367,2.55,1.49,md,California
2014-03-11T19:55:24.300Z,43.6138,-123.3013,0,0.4,Md,Oregon
2014-03-11T19:52:27.400Z,40.0927,-123.7482,21.3,1.6,Md,California
2014-03-11T19:45:06.220Z,35.767,-97.459,5,2.3,ml,Oklahoma
2014-03-11T19:32:07.700Z,47.174,-121.9068,0,0.5,Md,Washington
2014-03-11T19:30:20.000Z,63.568,-149.8194,121.8,1.6,ml,Alaska
2014-03-11T19:21:41.400Z,40.6455,-125.3065,23.6,3.1,Ml,California
2014-03-11T19:20:15.270Z,33.4793333,-116.5788333,7.34,0.29,ml,California
2014-03-11T19:19:30.140Z,38.8033333,-122.8195038,3.73,0.55,md,California
2014-03-11T19:01:05.760Z,36.1043333,-117.8545,4.44,0.5,ml,California
2014-03-11T18:56:24.000Z,62.2433,-152.3326,121.7,1.9,ml,Alaska
2014-03-11T18:54:22.000Z,51.8083,-173.4506,52.8,2,ml,Alaska
2014-03-11T18:25:34.500Z,18.7674,-65.0416,7,2.3,Md,U.S. Virgin Islands
2014-03-11T18:20:24.900Z,37.4072,-118.6265,13.5,0.9,Md,California
2014-03-11T18:15:55.300Z,38.8195,-122.8185,2.7,0.7,Md,California
2014-03-11T18:12:31.000Z,60.4731,-143.7248,12.9,2.1,ml,Alaska
2014-03-11T18:10:23.000Z,52.7938,-163.7803,36.1,3,ml,Alaska
2014-03-11T18:08:28.500Z,46.2008,-122.1813,2.6,1.2,Md,Washington
2014-03-11T18:06:31.100Z,44.0112,-122.7087,0,1.6,Md,Oregon
2014-03-11T17:49:21.460Z,35.952,-97.4,3.7,2.9,ml,Oklahoma
2014-03-11T17:42:00.910Z,0.521,-26.9563,14.69,5.1,mb,Central Mid-Atlantic Ridge
